date,user_id,action
2020-08-17,1089,Take a look
2020-08-17,1038,Take a look
2020-08-17,1088,Take a look
2020-08-17,1075,Take a look
2020-08-17,1058,Take a look
2020-08-17,741,Take a look
2020-08-17,1082,Take a look
2020-08-17,1040,Take a look
2020-08-17,983,Take a look
2020-08-17,59,Take a look
2020-08-17,1134,Take a look
2020-08-17,1029,Take a look
2020-08-17,1029,Take a look
2020-08-17,1029,Take a look
2020-08-17,1047,Take a look
2020-08-17,1048,Take a look
2020-08-17,1029,Take a look
2020-08-17,824,Take a look
2020-08-17,1047,Take a look
2020-08-17,1028,Take a look
2020-08-17,1028,Take a look
2020-08-17,1040,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,1067,Take a look
2020-08-17,297,Take a look
2020-08-17,1063,Take a look
2020-08-17,600,Take a look
2020-08-17,1029,Take a look
2020-08-18,1048,Take a look
2020-08-18,1048,Confirm
2020-08-18,1115,Take a look
2020-08-18,1048,Take a look
2020-08-18,600,Take a look
2020-08-18,1048,Take a look
2020-08-18,874,Take a look
2020-08-18,578,Take a look
2020-08-18,1068,Take a look
2020-08-18,1048,Take a look
2020-08-18,708,Take a look
2020-08-18,1068,Take a look
2020-08-18,1051,Take a look
2020-08-18,1068,Take a look
2020-08-18,578,Take a look
2020-08-18,573,Take a look
2020-08-18,1067,Take a look
2020-08-18,1134,Take a look
2020-08-18,1068,Take a look
2020-08-18,1115,Take a look
2020-08-18,1114,Take a look
2020-08-18,696,Take a look
2020-08-18,1116,Take a look
2020-08-18,292,Take a look
2020-08-18,970,Spot
2020-08-18,1115,Take a look
2020-08-18,1082,Take a look
2020-08-18,919,Take a look
2020-08-18,919,Take a look
2020-08-18,1114,Take a look
2020-08-18,340,Take a look
2020-08-18,843,Take a look
2020-08-18,1020,Take a look
2020-08-18,1114,Confirm
2020-08-18,920,Take a look
2020-08-18,1114,Take a look
2020-08-18,1115,Take a look
2020-08-18,1115,Take a look
2020-08-18,935,Take a look
2020-08-18,1073,Take a look
2020-08-18,1115,Take a look
2020-08-18,1115,Take a look
2020-08-18,395,Take a look
2020-08-18,920,Take a look
2020-08-18,1065,Take a look
2020-08-18,895,Take a look
2020-08-18,615,Take a look
2020-08-18,1026,Take a look
2020-08-18,1086,Take a look
2020-08-18,497,Take a look
2020-08-18,432,Take a look
2020-08-18,698,Take a look
2020-08-18,838,Take a look
2020-08-18,991,Take a look
2020-08-18,562,Take a look
2020-08-18,424,Take a look
2020-08-18,966,Take a look
2020-08-18,1090,Take a look
2020-08-18,1090,Take a look
2020-08-18,1090,Take a look
2020-08-18,1084,Take a look
2020-08-18,1029,Take a look
2020-08-18,91,Take a look
2020-08-18,1029,Take a look
2020-08-18,1029,Take a look
2020-08-18,1029,Take a look
2020-08-18,1030,Take a look
2020-08-18,54,Take a look
2020-08-18,1090,Take a look
2020-08-18,1090,Take a look
2020-08-18,1090,Take a look
2020-08-18,1090,Confirm
2020-08-18,77,Take a look
2020-08-18,1128,Take a look
2020-08-18,1134,Take a look
2020-08-18,677,Take a look
2020-08-18,1093,Take a look
2020-08-18,1133,Take a look
2020-08-18,1134,Take a look
2020-08-18,1090,Take a look
2020-08-19,1083,Take a look
2020-08-19,1116,Confirm
2020-08-19,467,Take a look
2020-08-19,1135,Take a look
2020-08-19,1109,Take a look
2020-08-19,1116,Take a look
2020-08-19,1116,Take a look
2020-08-19,478,Take a look
2020-08-19,232,Take a look
2020-08-19,1067,Take a look
2020-08-19,101,Take a look
2020-08-19,976,Take a look
2020-08-19,1113,Take a look
2020-08-19,1135,Take a look
2020-08-19,1135,Take a look
2020-08-19,1135,Take a look
2020-08-19,1135,Take a look
2020-08-19,959,Take a look
2020-08-19,1035,Take a look
2020-08-19,815,Take a look
2020-08-19,964,Take a look
2020-08-19,695,Take a look
2020-08-19,1068,Take a look
2020-08-19,535,Take a look
2020-08-19,1052,Take a look
2020-08-19,1135,Take a look
2020-08-19,964,Take a look
2020-08-19,1135,Take a look
2020-08-19,1135,Take a look
2020-08-19,504,Take a look
2020-08-19,718,Take a look
2020-08-19,1056,Take a look
2020-08-19,1068,Take a look
2020-08-19,1068,Take a look
2020-08-19,1068,Take a look
2020-08-19,987,Take a look
2020-08-19,1116,Take a look
2020-08-19,1116,Take a look
2020-08-19,1030,Take a look
2020-08-19,1030,Take a look
2020-08-19,1018,Take a look
2020-08-19,851,Take a look
2020-08-19,1090,Take a look
2020-08-19,1091,Take a look
2020-08-19,1091,Take a look
2020-08-19,1087,Take a look
2020-08-19,1091,Take a look
2020-08-19,1030,Take a look
2020-08-19,1030,Take a look
2020-08-19,869,Take a look
2020-08-19,1030,Take a look
2020-08-19,909,Take a look
2020-08-19,1091,Take a look
2020-08-19,1113,Take a look
2020-08-19,1049,Take a look
2020-08-19,826,Take a look
2020-08-19,1030,Take a look
2020-08-19,1116,Take a look
2020-08-19,1062,Take a look
2020-08-19,1058,Take a look
2020-08-19,859,Take a look
2020-08-19,406,Take a look
2020-08-19,573,Take a look
2020-08-19,1048,Take a look
2020-08-19,1048,Take a look
2020-08-19,1049,Take a look
2020-08-19,1049,Take a look
2020-08-19,1049,Take a look
2020-08-19,1030,Take a look
2020-08-19,961,Take a look
2020-08-19,201,Take a look
2020-08-19,1048,Take a look
2020-08-19,984,Take a look
2020-08-19,546,Take a look
2020-08-20,93,Take a look
2020-08-20,773,Take a look
2020-08-20,1091,Take a look
2020-08-20,1091,Take a look
2020-08-20,492,Take a look
2020-08-20,1092,Take a look
2020-08-20,1092,Take a look
2020-08-20,1092,Take a look
2020-08-20,1069,Take a look
2020-08-20,1069,Take a look
2020-08-20,1135,Take a look
2020-08-20,1069,Take a look
2020-08-20,1069,Take a look
2020-08-20,1069,Take a look
2020-08-20,1069,Take a look
2020-08-20,1062,Take a look
2020-08-20,673,Take a look
2020-08-20,1091,Take a look
2020-08-20,992,Take a look
2020-08-20,1050,Take a look
2020-08-20,806,Take a look
2020-08-20,490,Take a look
2020-08-20,1030,Take a look
2020-08-20,925,Take a look
2020-08-20,771,Take a look
2020-08-20,1117,Take a look
2020-08-20,1016,Take a look
2020-08-20,893,Take a look
2020-08-20,1110,Take a look
2020-08-20,1117,Take a look
2020-08-20,1117,Take a look
2020-08-20,936,Take a look
2020-08-20,656,Take a look
2020-08-20,656,Take a look
2020-08-20,1117,Take a look
2020-08-20,1117,Take a look
2020-08-20,1136,Take a look
2020-08-20,1116,Take a look
2020-08-20,1116,Take a look
2020-08-20,1049,Take a look
2020-08-20,1050,Take a look
2020-08-20,1050,Take a look
2020-08-20,1049,Take a look
2020-08-20,627,Take a look
2020-08-20,891,Take a look
2020-08-20,1050,Take a look
2020-08-20,1049,Take a look
2020-08-20,1049,Take a look
2020-08-20,1049,Take a look
2020-08-20,1049,Take a look
2020-08-20,1050,Take a look
2020-08-20,1050,Take a look
2020-08-20,1135,Take a look
2020-08-20,1136,Take a look
2020-08-20,572,Take a look
2020-08-20,1050,Take a look
2020-08-21,656,Take a look
2020-08-21,1092,Take a look
2020-08-21,1092,Take a look
2020-08-21,866,Take a look
2020-08-21,952,Take a look
2020-08-21,898,Take a look
2020-08-21,1092,Take a look
2020-08-21,964,Take a look
2020-08-21,819,Take a look
2020-08-21,1060,Take a look
2020-08-21,1092,Confirm
2020-08-21,1090,Take a look
2020-08-21,1092,Take a look
2020-08-21,1036,Take a look
2020-08-21,1030,Take a look
2020-08-21,1092,Take a look
2020-08-21,1069,Take a look
2020-08-21,1093,Take a look
2020-08-21,1028,Take a look
2020-08-21,1050,Take a look
2020-08-21,1046,Take a look
2020-08-21,1050,Take a look
2020-08-21,1050,Take a look
2020-08-21,1050,Take a look
2020-08-21,1118,Confirm
2020-08-21,1118,Take a look
2020-08-21,1082,Take a look
2020-08-21,1118,Take a look
2020-08-21,1118,Take a look
2020-08-21,1118,Take a look
2020-08-21,1117,Take a look
2020-08-21,1117,Take a look
2020-08-21,874,Take a look
2020-08-21,1093,Take a look
2020-08-21,1112,Take a look
2020-08-21,1117,Take a look
2020-08-21,1117,Take a look
2020-08-21,1117,Take a look
2020-08-21,762,Take a look
2020-08-21,751,Take a look
2020-08-21,1092,Take a look
2020-08-21,751,Take a look
2020-08-21,293,Take a look
2020-08-21,1093,Take a look
2020-08-21,835,Take a look
2020-08-21,1093,Take a look
2020-08-21,844,Take a look
2020-08-21,1093,Take a look
2020-08-21,467,Take a look
2020-08-21,1086,Take a look
2020-08-21,927,Take a look
2020-08-21,321,Take a look
2020-08-21,1069,Take a look
2020-08-21,1069,Take a look
2020-08-21,1070,Take a look
2020-08-21,1051,Take a look
2020-08-21,1051,Take a look
2020-08-21,1051,Take a look
2020-08-21,1016,Take a look
2020-08-21,1045,Confirm
2020-08-21,1051,Take a look
2020-08-21,1051,Take a look
2020-08-21,1051,Take a look
2020-08-21,986,Take a look
2020-08-21,1050,Take a look
2020-08-21,114,Take a look
2020-08-22,1031,Take a look
2020-08-22,1082,Take a look
2020-08-22,869,Take a look
2020-08-22,677,Take a look
2020-08-22,589,Take a look
2020-08-22,206,Take a look
2020-08-22,1051,Take a look
2020-08-22,1051,Take a look
2020-08-22,339,Take a look
2020-08-22,693,Take a look
2020-08-22,878,Take a look
2020-08-22,573,Take a look
2020-08-22,744,Take a look
2020-08-22,868,Take a look
2020-08-22,1070,Take a look
2020-08-22,1070,Take a look
2020-08-22,1070,Take a look
2020-08-22,1051,Take a look
2020-08-22,406,Take a look
2020-08-22,663,Take a look
2020-08-22,1016,Take a look
2020-08-22,732,Take a look
2020-08-22,851,Take a look
2020-08-22,1022,Take a look
2020-08-22,149,Take a look
2020-08-22,1030,Take a look
2020-08-22,763,Take a look
2020-08-22,1031,Take a look
2020-08-22,1136,Take a look
2020-08-22,912,Take a look
2020-08-22,1136,Take a look
2020-08-22,1031,Take a look
2020-08-22,721,Take a look
2020-08-22,1031,Confirm
2020-08-22,732,Take a look
2020-08-22,1031,Take a look
2020-08-22,630,Take a look
2020-08-22,1070,Take a look
2020-08-22,1070,Take a look
2020-08-22,1093,Take a look
2020-08-22,1093,Take a look
2020-08-22,1060,Take a look
2020-08-22,1093,Take a look
2020-08-22,1094,Confirm
2020-08-22,1094,Take a look
2020-08-22,1094,Take a look
2020-08-22,558,Take a look
2020-08-22,841,Take a look
2020-08-22,1069,Take a look
2020-08-22,1094,Take a look
2020-08-22,84,Take a look
2020-08-22,1094,Take a look
2020-08-22,1094,Take a look
2020-08-22,1094,Take a look
2020-08-22,1089,Take a look
2020-08-22,1070,Take a look
2020-08-22,1118,Take a look
2020-08-22,1070,Take a look
2020-08-22,1078,Take a look
2020-08-22,1119,Take a look
2020-08-22,989,Take a look
2020-08-22,1119,Take a look
2020-08-22,1118,Take a look
2020-08-22,1119,Take a look
2020-08-22,993,Take a look
2020-08-22,1106,Take a look
2020-08-22,1118,Take a look
2020-08-22,711,Take a look
2020-08-22,1084,Take a look
2020-08-22,1013,Take a look
2020-08-22,690,Take a look
2020-08-22,1118,Take a look
2020-08-22,1118,Take a look
2020-08-22,1119,Take a look
2020-08-23,1052,Take a look
2020-08-23,549,Take a look
2020-08-23,1136,Take a look
2020-08-23,1136,Take a look
2020-08-23,1136,Take a look
2020-08-23,90,Take a look
2020-08-23,1094,Take a look
2020-08-23,278,Take a look
2020-08-23,830,Take a look
2020-08-23,975,Take a look
2020-08-23,1031,Take a look
2020-08-23,1012,Take a look
2020-08-23,1071,Take a look
2020-08-23,1031,Take a look
2020-08-23,906,Take a look
2020-08-23,947,Take a look
2020-08-23,589,Take a look
2020-08-23,1052,Take a look
2020-08-23,406,Take a look
2020-08-23,406,Take a look
2020-08-23,332,Take a look
2020-08-23,574,Take a look
2020-08-23,1051,Take a look
2020-08-23,206,Take a look
2020-08-23,975,Take a look
2020-08-23,1052,Take a look
2020-08-23,445,Take a look
2020-08-23,968,Take a look
2020-08-23,815,Take a look
2020-08-23,1008,Take a look
2020-08-23,815,Take a look
2020-08-23,1093,Take a look
2020-08-23,1086,Take a look
2020-08-23,1071,Take a look
2020-08-23,1071,Take a look
2020-08-23,1071,Take a look
2020-08-23,366,Take a look
2020-08-23,1031,Take a look
2020-08-23,1094,Take a look
2020-08-23,1071,Take a look
2020-08-23,1094,Take a look
2020-08-23,1094,Take a look
2020-08-23,1072,Take a look
2020-08-23,1072,Take a look
2020-08-23,1072,Confirm
2020-08-23,511,Take a look
2020-08-23,931,Take a look
2020-08-23,1071,Take a look
2020-08-23,861,Take a look
2020-08-23,1071,Take a look
2020-08-23,1055,Take a look
2020-08-23,572,Take a look
2020-08-23,845,Take a look
2020-08-23,933,Take a look
2020-08-23,1049,Take a look
2020-08-23,1054,Take a look
2020-08-23,1012,Take a look
2020-08-24,1095,Take a look
2020-08-24,201,Take a look
2020-08-24,1095,Take a look
2020-08-24,962,Take a look
2020-08-24,1003,Take a look
2020-08-24,1087,Take a look
2020-08-24,1095,Take a look
2020-08-24,1119,Take a look
2020-08-24,1119,Take a look
2020-08-24,817,Take a look
2020-08-24,1095,Take a look
2020-08-24,1089,Take a look
2020-08-24,1084,Take a look
2020-08-24,1072,Take a look
2020-08-24,230,Take a look
2020-08-24,1095,Take a look
2020-08-24,746,Take a look
2020-08-24,1032,Take a look
2020-08-24,1072,Confirm
2020-08-24,1072,Take a look
2020-08-24,1072,Take a look
2020-08-24,1072,Take a look
2020-08-24,278,Take a look
2020-08-24,1072,Take a look
2020-08-24,1072,Take a look
2020-08-24,1067,Take a look
2020-08-24,1003,Take a look
2020-08-24,288,Take a look
2020-08-24,1032,Take a look
2020-08-24,1095,Take a look
2020-08-24,791,Take a look
2020-08-24,1032,Take a look
2020-08-24,1032,Take a look
2020-08-24,985,Take a look
2020-08-24,1129,Take a look
2020-08-24,1032,Take a look
2020-08-24,1066,Take a look
2020-08-24,1032,Take a look
2020-08-24,1032,Take a look
2020-08-24,1032,Take a look
2020-08-24,946,Take a look
2020-08-24,1032,Take a look
2020-08-25,1137,Take a look
2020-08-25,1073,Take a look
2020-08-25,1073,Take a look
2020-08-25,1073,Take a look
2020-08-25,329,Take a look
2020-08-25,1073,Take a look
2020-08-25,1003,Take a look
2020-08-25,791,Take a look
2020-08-25,1033,Take a look
2020-08-25,1033,Take a look
2020-08-25,1029,Take a look
2020-08-25,1032,Take a look
2020-08-25,1033,Take a look
2020-08-25,1033,Take a look
2020-08-25,626,Take a look
2020-08-25,1073,Take a look
2020-08-25,742,Take a look
2020-08-25,1033,Take a look
2020-08-25,840,Take a look
2020-08-25,1073,Take a look
2020-08-25,1074,Take a look
2020-08-25,1073,Take a look
2020-08-25,1120,Take a look
2020-08-25,478,Take a look
2020-08-25,507,Take a look
2020-08-25,1067,Take a look
2020-08-25,767,Take a look
2020-08-25,1072,Take a look
2020-08-25,1119,Take a look
2020-08-25,1120,Take a look
2020-08-25,1119,Take a look
2020-08-25,1120,Take a look
2020-08-25,249,Take a look
2020-08-25,1120,Take a look
2020-08-25,1079,Take a look
2020-08-25,1120,Take a look
2020-08-25,1099,Take a look
2020-08-25,1120,Take a look
2020-08-25,1081,Take a look
2020-08-25,1030,Take a look
2020-08-25,1073,Take a look
2020-08-25,1052,Take a look
2020-08-25,332,Take a look
2020-08-25,291,Take a look
2020-08-25,1095,Take a look
2020-08-25,969,Take a look
2020-08-25,397,Take a look
2020-08-25,1073,Take a look
2020-08-25,1052,Take a look
2020-08-25,777,Take a look
2020-08-25,1052,Take a look
2020-08-25,1052,Take a look
2020-08-25,1052,Take a look
2020-08-25,1095,Take a look
2020-08-25,1095,Take a look
2020-08-25,1096,Take a look
2020-08-25,1096,Take a look
2020-08-25,1096,Take a look
2020-08-25,1095,Take a look
2020-08-26,1043,Take a look
2020-08-26,1003,Take a look
2020-08-26,1053,Take a look
2020-08-26,1120,Take a look
2020-08-26,868,Take a look
2020-08-26,625,Take a look
2020-08-26,1099,Take a look
2020-08-26,1053,Confirm
2020-08-26,175,Take a look
2020-08-26,1119,Take a look
2020-08-26,1053,Take a look
2020-08-26,1053,Take a look
2020-08-26,497,Take a look
2020-08-26,952,Take a look
2020-08-26,1053,Take a look
2020-08-26,1053,Take a look
2020-08-26,1137,Take a look
2020-08-26,1053,Take a look
2020-08-26,1120,Take a look
2020-08-26,874,Take a look
2020-08-26,573,Take a look
2020-08-26,380,Take a look
2020-08-26,1033,Take a look
2020-08-26,1033,Take a look
2020-08-26,1033,Take a look
2020-08-26,1034,Take a look
2020-08-26,913,Take a look
2020-08-26,1034,Take a look
2020-08-26,1034,Take a look
2020-08-26,1034,Take a look
2020-08-26,1034,Take a look
2020-08-26,1034,Take a look
2020-08-26,1001,Take a look
2020-08-26,1052,Take a look
2020-08-26,1052,Take a look
2020-08-26,805,Confirm
2020-08-26,1052,Take a look
2020-08-26,1053,Take a look
2020-08-26,1053,Take a look
2020-08-26,1121,Take a look
2020-08-26,958,Take a look
2020-08-26,1121,Take a look
2020-08-26,1121,Take a look
2020-08-26,1121,Confirm
2020-08-26,242,Take a look
2020-08-26,1121,Take a look
2020-08-26,1121,Take a look
2020-08-26,1120,Take a look
2020-08-26,175,Take a look
2020-08-26,959,Take a look
2020-08-26,469,Take a look
2020-08-26,1104,Take a look
2020-08-26,1053,Take a look
2020-08-26,417,Take a look
2020-08-26,1096,Take a look
2020-08-26,237,Take a look
2020-08-26,159,Take a look
2020-08-26,1043,Take a look
2020-08-26,1074,Take a look
2020-08-26,1067,Take a look
2020-08-26,292,Take a look
2020-08-26,1031,Take a look
2020-08-26,1070,Take a look
2020-08-26,631,Take a look
2020-08-26,689,Take a look
2020-08-26,1074,Take a look
2020-08-26,1074,Take a look
2020-08-27,1137,Take a look
2020-08-27,1054,Take a look
2020-08-27,380,Take a look
2020-08-27,1096,Take a look
2020-08-27,767,Take a look
2020-08-27,1096,Take a look
2020-08-27,897,Take a look
2020-08-27,966,Take a look
2020-08-27,1054,Take a look
2020-08-27,1122,Take a look
2020-08-27,1024,Take a look
2020-08-27,919,Take a look
2020-08-27,449,Take a look
2020-08-27,254,Take a look
2020-08-27,1005,Take a look
2020-08-27,980,Take a look
2020-08-27,586,Take a look
2020-08-27,311,Take a look
2020-08-27,1034,Take a look
2020-08-27,1034,Take a look
2020-08-27,1034,Take a look
2020-08-27,1034,Take a look
2020-08-27,1097,Take a look
2020-08-27,805,Take a look
2020-08-27,1096,Confirm
2020-08-27,1053,Take a look
2020-08-27,1050,Take a look
2020-08-27,1054,Take a look
2020-08-27,1054,Take a look
2020-08-27,1054,Take a look
2020-08-27,1038,Take a look
2020-08-27,1056,Take a look
2020-08-27,935,Take a look
2020-08-27,771,Take a look
2020-08-27,918,Take a look
2020-08-27,843,Take a look
2020-08-27,1122,Take a look
2020-08-27,1074,Take a look
2020-08-27,210,Take a look
2020-08-27,266,Take a look
2020-08-27,1074,Take a look
2020-08-27,705,Take a look
2020-08-27,1075,Take a look
2020-08-27,1075,Take a look
2020-08-27,1075,Take a look
2020-08-27,857,Take a look
2020-08-27,1074,Take a look
2020-08-27,299,Take a look
2020-08-27,1075,Take a look
2020-08-27,1074,Take a look
2020-08-27,1074,Take a look
2020-08-27,1074,Take a look
2020-08-27,1022,Take a look
2020-08-27,1121,Take a look
2020-08-27,992,Take a look
2020-08-27,984,Take a look
2020-08-27,976,Take a look
2020-08-27,851,Take a look
2020-08-27,1075,Take a look
2020-08-27,1121,Take a look
2020-08-27,1122,Take a look
2020-08-27,1121,Take a look
2020-08-27,570,Take a look
2020-08-27,497,Take a look
2020-08-27,54,Take a look
2020-08-28,999,Take a look
2020-08-28,1041,Take a look
2020-08-28,770,Take a look
2020-08-28,858,Take a look
2020-08-28,1062,Take a look
2020-08-28,1097,Take a look
2020-08-28,992,Take a look
2020-08-28,1076,Take a look
2020-08-28,1076,Take a look
2020-08-28,1090,Take a look
2020-08-28,1130,Take a look
2020-08-28,1097,Take a look
2020-08-28,1097,Take a look
2020-08-28,947,Take a look
2020-08-28,1097,Take a look
2020-08-28,1076,Take a look
2020-08-28,1062,Take a look
2020-08-28,685,Take a look
2020-08-28,964,Take a look
2020-08-28,1055,Take a look
2020-08-28,1055,Take a look
2020-08-28,1055,Take a look
2020-08-28,1050,Take a look
2020-08-28,604,Take a look
2020-08-28,1055,Take a look
2020-08-28,1049,Take a look
2020-08-28,1054,Take a look
2020-08-28,1055,Take a look
2020-08-28,1055,Take a look
2020-08-28,1038,Take a look
2020-08-28,1054,Take a look
2020-08-28,1075,Take a look
2020-08-28,1054,Take a look
2020-08-28,1054,Take a look
2020-08-28,1043,Take a look
2020-08-28,1068,Take a look
2020-08-28,1075,Take a look
2020-08-28,91,Take a look
2020-08-28,1084,Take a look
2020-08-28,1097,Take a look
2020-08-28,929,Take a look
2020-08-28,329,Take a look
2020-08-28,1035,Take a look
2020-08-28,557,Take a look
2020-08-28,911,Take a look
2020-08-28,1098,Take a look
2020-08-28,1122,Take a look
2020-08-28,1122,Spot
2020-08-28,960,Take a look
2020-08-28,550,Take a look
2020-08-28,416,Take a look
2020-08-28,861,Take a look
2020-08-28,393,Take a look
2020-08-28,1122,Take a look
2020-08-28,1094,Take a look
2020-08-28,1082,Take a look
2020-08-28,1122,Take a look
2020-08-28,756,Take a look
2020-08-28,1122,Take a look
2020-08-28,1122,Take a look
2020-08-28,1075,Take a look
2020-08-28,933,Take a look
2020-08-28,1119,Take a look
2020-08-28,868,Take a look
2020-08-28,1007,Take a look
2020-08-28,879,Take a look
2020-08-29,1035,Take a look
2020-08-29,1137,Take a look
2020-08-29,1035,Take a look
2020-08-29,953,Take a look
2020-08-29,1035,Take a look
2020-08-29,1035,Take a look
2020-08-29,1097,Take a look
2020-08-29,574,Take a look
2020-08-29,1097,Take a look
2020-08-29,1073,Take a look
2020-08-29,1007,Take a look
2020-08-29,1097,Take a look
2020-08-29,1095,Take a look
2020-08-29,1098,Take a look
2020-08-29,1082,Take a look
2020-08-29,1095,Take a look
2020-08-29,1098,Take a look
2020-08-29,400,Take a look
2020-08-29,642,Take a look
2020-08-29,1098,Take a look
2020-08-29,1098,Take a look
2020-08-29,657,Confirm
2020-08-29,746,Take a look
2020-08-29,360,Take a look
2020-08-29,1036,Take a look
2020-08-29,1035,Take a look
2020-08-29,1035,Take a look
2020-08-29,737,Take a look
2020-08-29,1035,Take a look
2020-08-29,1035,Take a look
2020-08-29,1098,Take a look
2020-08-29,745,Take a look
2020-08-29,932,Take a look
2020-08-29,1055,Take a look
2020-08-29,1076,Take a look
2020-08-29,1076,Take a look
2020-08-29,1076,Take a look
2020-08-29,1076,Take a look
2020-08-29,705,Take a look
2020-08-29,1109,Take a look
2020-08-29,1120,Take a look
2020-08-29,497,Take a look
2020-08-29,1123,Take a look
2020-08-29,1055,Take a look
2020-08-29,1123,Take a look
2020-08-29,1123,Take a look
2020-08-29,843,Take a look
2020-08-29,877,Take a look
2020-08-29,444,Take a look
2020-08-29,1075,Take a look
2020-08-29,1123,Take a look
2020-08-29,1123,Take a look
2020-08-29,257,Take a look
2020-08-29,1122,Take a look
2020-08-29,1123,Take a look
2020-08-29,1076,Take a look
2020-08-29,1002,Take a look
2020-08-29,1043,Take a look
2020-08-29,543,Take a look
2020-08-29,1022,Take a look
2020-08-29,1056,Take a look
2020-08-29,1042,Take a look
2020-08-29,1056,Take a look
2020-08-29,667,Take a look
2020-08-29,1076,Take a look
2020-08-29,1055,Take a look
2020-08-30,1078,Take a look
2020-08-30,843,Take a look
2020-08-30,608,Take a look
2020-08-30,1056,Take a look
2020-08-30,880,Take a look
2020-08-30,1078,Take a look
2020-08-30,965,Take a look
2020-08-30,1042,Take a look
2020-08-30,946,Take a look
2020-08-30,996,Take a look
2020-08-30,1056,Take a look
2020-08-30,40,Take a look
2020-08-30,1056,Take a look
2020-08-30,1038,Take a look
2020-08-30,1123,Take a look
2020-08-30,1099,Take a look
2020-08-30,1099,Take a look
2020-08-30,1096,Take a look
2020-08-30,1123,Take a look
2020-08-30,919,Take a look
2020-08-30,1138,Take a look
2020-08-30,1137,Take a look
2020-08-30,379,Take a look
2020-08-30,1137,Take a look
2020-08-30,1113,Take a look
2020-08-30,742,Take a look
2020-08-30,1137,Take a look
2020-08-30,1072,Take a look
2020-08-30,928,Take a look
2020-08-30,1024,Take a look
2020-08-30,1100,Take a look
2020-08-30,1079,Take a look
2020-08-30,1099,Take a look
2020-08-30,1099,Take a look
2020-08-30,1099,Take a look
2020-08-30,1099,Take a look
2020-08-30,1099,Take a look
2020-08-30,1098,Take a look
2020-08-30,1091,Take a look
2020-08-30,460,Take a look
2020-08-30,1099,Take a look
2020-08-30,1123,Take a look
2020-08-30,1056,Take a look
2020-08-30,1056,Take a look
2020-08-30,1077,Take a look
2020-08-30,726,Take a look
2020-08-30,1077,Take a look
2020-08-30,1077,Take a look
2020-08-30,1077,Take a look
2020-08-30,1077,Take a look
2020-08-30,1077,Take a look
2020-08-30,1036,Take a look
2020-08-30,1077,Take a look
2020-08-30,705,Take a look
2020-08-30,1078,Take a look
2020-08-30,1071,Take a look
2020-08-30,1078,Take a look
2020-08-30,91,Take a look
2020-08-30,1078,Confirm
2020-08-30,1078,Take a look
2020-08-30,1078,Take a look
2020-08-30,1078,Take a look
2020-08-30,1072,Take a look
2020-08-30,1078,Take a look
2020-08-30,1078,Take a look
2020-08-30,1078,Take a look
2020-08-30,1098,Take a look
2020-08-30,1099,Take a look
2020-08-30,1056,Take a look
2020-08-30,850,Take a look
2020-08-30,985,Take a look
2020-08-30,1036,Take a look
2020-08-30,1036,Take a look
2020-08-30,197,Take a look
2020-08-30,1036,Take a look
2020-08-30,68,Take a look
2020-08-30,266,Take a look
2020-08-30,1098,Take a look
2020-08-30,1035,Take a look
2020-08-30,1036,Take a look
2020-08-30,1036,Take a look
2020-08-30,1036,Take a look
2020-08-30,650,Take a look
2020-08-30,221,Take a look
2020-08-30,1037,Take a look
2020-08-30,1009,Take a look
2020-08-30,1099,Take a look
2020-08-30,969,Take a look
2020-08-30,1093,Take a look
2020-08-30,1018,Take a look
2020-08-30,1036,Take a look
2020-08-31,964,Take a look
2020-08-31,1078,Take a look
2020-08-31,217,Take a look
2020-08-31,218,Take a look
2020-08-31,218,Take a look
2020-08-31,1100,Take a look
2020-08-31,1100,Take a look
2020-08-31,1100,Take a look
2020-08-31,1100,Take a look
2020-08-31,1100,Take a look
2020-08-31,1100,Take a look
2020-08-31,701,Take a look
2020-08-31,851,Take a look
2020-08-31,1100,Take a look
2020-08-31,924,Take a look
2020-08-31,945,Take a look
2020-08-31,1096,Take a look
2020-08-31,1093,Take a look
2020-08-31,1053,Take a look
2020-08-31,1100,Take a look
2020-08-31,931,Take a look
2020-08-31,1034,Take a look
2020-08-31,851,Take a look
2020-08-31,836,Take a look
2020-08-31,536,Take a look
2020-08-31,1033,Take a look
2020-08-31,1037,Take a look
2020-08-31,1037,Take a look
2020-08-31,848,Take a look
2020-08-31,1100,Take a look
2020-08-31,1056,Take a look
2020-08-31,1057,Take a look
2020-08-31,1057,Take a look
2020-08-31,1037,Take a look
2020-08-31,1057,Take a look
2020-09-01,1200,Take a look
2020-09-01,1015,Take a look
2020-09-01,1200,Take a look
2020-09-01,826,Take a look
2020-09-01,1200,Take a look
2020-09-01,1200,Take a look
2020-09-01,1182,Take a look
2020-09-01,667,Take a look
2020-09-01,1217,Take a look
2020-09-01,857,Take a look
2020-09-01,1140,Take a look
2020-09-01,1217,Take a look
2020-09-01,1210,Take a look
2020-09-01,1209,Take a look
2020-09-01,1200,Take a look
2020-09-01,1151,Take a look
2020-09-01,1184,Take a look
2020-09-01,1151,Take a look
2020-09-01,1217,Take a look
2020-09-01,1151,Take a look
